,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,date,time,year,month,day,weekday
8046,2012-06-15 15:00:00,2,0,1,1,29.52,32.575,39,12.998,377,2012-06-15,15,2012,6,15,4
8047,2012-06-15 16:00:00,2,0,1,1,29.52,32.575,37,12.998,558,2012-06-15,16,2012,6,15,4
8048,2012-06-15 17:00:00,2,0,1,1,30.34,32.575,37,19.0012,823,2012-06-15,17,2012,6,15,4
8049,2012-06-15 18:00:00,2,0,1,1,29.52,32.575,39,15.0013,693,2012-06-15,18,2012,6,15,4
8050,2012-06-15 19:00:00,2,0,1,1,28.7,31.82,42,11.0014,467,2012-06-15,19,2012,6,15,4
8051,2012-06-15 20:00:00,2,0,1,1,27.88,31.82,44,12.998,385,2012-06-15,20,2012,6,15,4
8052,2012-06-15 21:00:00,2,0,1,1,27.06,31.06,50,7.0015,333,2012-06-15,21,2012,6,15,4
8053,2012-06-15 22:00:00,2,0,1,1,26.24,31.06,53,8.9981,321,2012-06-15,22,2012,6,15,4
8054,2012-06-15 23:00:00,2,0,1,1,25.42,31.06,53,16.9979,222,2012-06-15,23,2012,6,15,4
8055,2012-06-16 00:00:00,2,0,0,1,23.78,27.275,56,8.9981,137,2012-06-16,0,2012,6,16,5
8056,2012-06-16 01:00:00,2,0,0,1,22.96,26.515,56,0.0,95,2012-06-16,1,2012,6,16,5
8057,2012-06-16 02:00:00,2,0,0,1,23.78,27.275,53,0.0,67,2012-06-16,2,2012,6,16,5
8058,2012-06-16 03:00:00,2,0,0,1,22.96,26.515,60,6.0032,27,2012-06-16,3,2012,6,16,5
8059,2012-06-16 04:00:00,2,0,0,1,22.14,25.76,68,8.9981,8,2012-06-16,4,2012,6,16,5
8060,2012-06-16 05:00:00,2,0,0,1,22.14,25.76,68,7.0015,23,2012-06-16,5,2012,6,16,5
8061,2012-06-16 06:00:00,2,0,0,1,22.14,25.76,68,12.998,47,2012-06-16,6,2012,6,16,5
8062,2012-06-16 07:00:00,2,0,0,1,22.14,25.76,68,12.998,78,2012-06-16,7,2012,6,16,5
8063,2012-06-16 08:00:00,2,0,0,1,23.78,27.275,64,11.0014,204,2012-06-16,8,2012,6,16,5
8064,2012-06-16 09:00:00,2,0,0,1,24.6,30.305,60,6.0032,367,2012-06-16,9,2012,6,16,5
8065,2012-06-16 10:00:00,2,0,0,1,26.24,31.06,47,12.998,435,2012-06-16,10,2012,6,16,5
8066,2012-06-16 11:00:00,2,0,0,1,27.06,31.06,39,11.0014,566,2012-06-16,11,2012,6,16,5
8067,2012-06-16 12:00:00,2,0,0,1,27.88,31.82,41,7.0015,603,2012-06-16,12,2012,6,16,5
8068,2012-06-16 13:00:00,2,0,0,1,29.52,32.575,34,11.0014,617,2012-06-16,13,2012,6,16,5
8069,2012-06-16 14:00:00,2,0,0,1,29.52,32.575,37,15.0013,573,2012-06-16,14,2012,6,16,5
8070,2012-06-16 15:00:00,2,0,0,1,30.34,32.575,35,16.9979,583,2012-06-16,15,2012,6,16,5
8071,2012-06-16 16:00:00,2,0,0,2,29.52,32.575,37,7.0015,542,2012-06-16,16,2012,6,16,5
8072,2012-06-16 17:00:00,2,0,0,2,29.52,32.575,37,16.9979,593,2012-06-16,17,2012,6,16,5
8073,2012-06-16 18:00:00,2,0,0,2,29.52,32.575,37,15.0013,571,2012-06-16,18,2012,6,16,5
8074,2012-06-16 19:00:00,2,0,0,2,28.7,31.82,42,12.998,461,2012-06-16,19,2012,6,16,5
8075,2012-06-16 20:00:00,2,0,0,2,27.06,31.06,47,12.998,352,2012-06-16,20,2012,6,16,5
8076,2012-06-16 21:00:00,2,0,0,2,26.24,31.06,50,15.0013,290,2012-06-16,21,2012,6,16,5
8077,2012-06-16 22:00:00,2,0,0,1,25.42,31.06,53,19.9995,280,2012-06-16,22,2012,6,16,5
8078,2012-06-16 23:00:00,2,0,0,1,24.6,31.06,53,19.9995,183,2012-06-16,23,2012,6,16,5
8079,2012-06-17 00:00:00,2,0,0,1,22.96,26.515,56,8.9981,148,2012-06-17,0,2012,6,17,6
8080,2012-06-17 01:00:00,2,0,0,1,22.96,26.515,60,11.0014,88,2012-06-17,1,2012,6,17,6
8081,2012-06-17 02:00:00,2,0,0,1,22.96,26.515,56,6.0032,74,2012-06-17,2,2012,6,17,6
8082,2012-06-17 03:00:00,2,0,0,1,22.14,25.76,64,7.0015,28,2012-06-17,3,2012,6,17,6
8083,2012-06-17 04:00:00,2,0,0,1,22.14,25.76,64,6.0032,18,2012-06-17,4,2012,6,17,6
8084,2012-06-17 05:00:00,2,0,0,1,22.14,25.76,68,8.9981,17,2012-06-17,5,2012,6,17,6
8085,2012-06-17 06:00:00,2,0,0,1,21.32,25.0,72,7.0015,23,2012-06-17,6,2012,6,17,6
8086,2012-06-17 07:00:00,2,0,0,1,21.32,25.0,72,6.0032,48,2012-06-17,7,2012,6,17,6
8087,2012-06-17 08:00:00,2,0,0,1,22.96,26.515,68,16.9979,119,2012-06-17,8,2012,6,17,6
8088,2012-06-17 09:00:00,2,0,0,1,22.96,26.515,68,11.0014,274,2012-06-17,9,2012,6,17,6
8089,2012-06-17 10:00:00,2,0,0,1,23.78,27.275,64,0.0,436,2012-06-17,10,2012,6,17,6
8090,2012-06-17 11:00:00,2,0,0,1,25.42,31.06,57,7.0015,546,2012-06-17,11,2012,6,17,6
8091,2012-06-17 12:00:00,2,0,0,1,25.42,31.06,57,0.0,615,2012-06-17,12,2012,6,17,6
8092,2012-06-17 13:00:00,2,0,0,1,26.24,31.06,53,11.0014,614,2012-06-17,13,2012,6,17,6
8093,2012-06-17 14:00:00,2,0,0,1,26.24,31.06,53,0.0,582,2012-06-17,14,2012,6,17,6
8094,2012-06-17 15:00:00,2,0,0,1,27.06,31.06,50,15.0013,463,2012-06-17,15,2012,6,17,6
8095,2012-06-17 16:00:00,2,0,0,1,27.06,31.06,54,19.9995,580,2012-06-17,16,2012,6,17,6
8096,2012-06-17 17:00:00,2,0,0,1,26.24,31.06,57,15.0013,593,2012-06-17,17,2012,6,17,6
8097,2012-06-17 18:00:00,2,0,0,1,26.24,31.06,53,12.998,513,2012-06-17,18,2012,6,17,6
8098,2012-06-17 19:00:00,2,0,0,1,26.24,31.06,53,11.0014,390,2012-06-17,19,2012,6,17,6
8099,2012-06-17 20:00:00,2,0,0,1,25.42,31.06,57,12.998,302,2012-06-17,20,2012,6,17,6
8100,2012-06-17 21:00:00,2,0,0,1,25.42,31.06,57,12.998,246,2012-06-17,21,2012,6,17,6
8101,2012-06-17 22:00:00,2,0,0,1,24.6,30.305,60,12.998,153,2012-06-17,22,2012,6,17,6
8102,2012-06-17 23:00:00,2,0,0,1,23.78,27.275,64,12.998,108,2012-06-17,23,2012,6,17,6
8103,2012-06-18 00:00:00,2,0,1,1,22.96,26.515,73,16.9979,40,2012-06-18,0,2012,6,18,0
8104,2012-06-18 01:00:00,2,0,1,1,22.14,25.76,77,15.0013,14,2012-06-18,1,2012,6,18,0
8105,2012-06-18 02:00:00,2,0,1,1,22.14,25.76,77,15.0013,9,2012-06-18,2,2012,6,18,0
8106,2012-06-18 03:00:00,2,0,1,2,21.32,25.0,83,15.0013,4,2012-06-18,3,2012,6,18,0
8107,2012-06-18 04:00:00,2,0,1,2,22.14,25.76,77,12.998,9,2012-06-18,4,2012,6,18,0
8108,2012-06-18 05:00:00,2,0,1,3,21.32,25.0,83,8.9981,23,2012-06-18,5,2012,6,18,0
8109,2012-06-18 06:00:00,2,0,1,3,21.32,25.0,88,8.9981,37,2012-06-18,6,2012,6,18,0
8110,2012-06-18 07:00:00,2,0,1,3,21.32,25.0,94,15.0013,145,2012-06-18,7,2012,6,18,0
8111,2012-06-18 08:00:00,2,0,1,2,22.14,25.76,83,12.998,474,2012-06-18,8,2012,6,18,0
8112,2012-06-18 09:00:00,2,0,1,2,22.14,25.76,83,15.0013,250,2012-06-18,9,2012,6,18,0
8113,2012-06-18 10:00:00,2,0,1,3,22.14,25.76,88,7.0015,91,2012-06-18,10,2012,6,18,0
8114,2012-06-18 11:00:00,2,0,1,2,22.14,25.76,88,11.0014,121,2012-06-18,11,2012,6,18,0
8115,2012-06-18 12:00:00,2,0,1,3,22.96,26.515,78,8.9981,168,2012-06-18,12,2012,6,18,0
8116,2012-06-18 13:00:00,2,0,1,2,23.78,27.275,73,8.9981,225,2012-06-18,13,2012,6,18,0
8117,2012-06-18 14:00:00,2,0,1,2,23.78,27.275,68,12.998,219,2012-06-18,14,2012,6,18,0
8118,2012-06-18 15:00:00,2,0,1,2,24.6,29.545,69,12.998,237,2012-06-18,15,2012,6,18,0
8119,2012-06-18 16:00:00,2,0,1,2,24.6,29.545,73,12.998,332,2012-06-18,16,2012,6,18,0
8120,2012-06-18 17:00:00,2,0,1,2,24.6,29.545,73,12.998,723,2012-06-18,17,2012,6,18,0
8121,2012-06-18 18:00:00,2,0,1,2,25.42,30.305,69,11.0014,642,2012-06-18,18,2012,6,18,0
8122,2012-06-18 19:00:00,2,0,1,2,25.42,29.545,73,6.0032,463,2012-06-18,19,2012,6,18,0
8123,2012-06-18 20:00:00,2,0,1,2,25.42,29.545,73,8.9981,362,2012-06-18,20,2012,6,18,0
8124,2012-06-18 21:00:00,2,0,1,2,25.42,29.545,73,7.0015,273,2012-06-18,21,2012,6,18,0
8125,2012-06-18 22:00:00,2,0,1,2,25.42,29.545,73,11.0014,164,2012-06-18,22,2012,6,18,0
8126,2012-06-18 23:00:00,2,0,1,3,24.6,28.79,78,12.998,74,2012-06-18,23,2012,6,18,0
8127,2012-06-19 00:00:00,2,0,1,2,24.6,28.79,78,11.0014,35,2012-06-19,0,2012,6,19,1
8128,2012-06-19 01:00:00,2,0,1,2,24.6,28.79,78,11.0014,14,2012-06-19,1,2012,6,19,1
8129,2012-06-19 02:00:00,2,0,1,2,24.6,28.79,78,8.9981,15,2012-06-19,2,2012,6,19,1
8130,2012-06-19 03:00:00,2,0,1,2,24.6,28.79,78,7.0015,8,2012-06-19,3,2012,6,19,1
8131,2012-06-19 04:00:00,2,0,1,2,24.6,28.79,78,8.9981,10,2012-06-19,4,2012,6,19,1
8132,2012-06-19 05:00:00,2,0,1,2,24.6,28.79,78,12.998,37,2012-06-19,5,2012,6,19,1
8133,2012-06-19 06:00:00,2,0,1,2,24.6,28.79,78,7.0015,161,2012-06-19,6,2012,6,19,1
8134,2012-06-19 07:00:00,2,0,1,2,24.6,28.79,78,8.9981,480,2012-06-19,7,2012,6,19,1
8135,2012-06-19 08:00:00,2,0,1,2,24.6,28.79,78,11.0014,673,2012-06-19,8,2012,6,19,1
8136,2012-06-19 09:00:00,2,0,1,1,26.24,30.305,73,6.0032,328,2012-06-19,9,2012,6,19,1
8137,2012-06-19 10:00:00,2,0,1,1,26.24,30.305,73,6.0032,180,2012-06-19,10,2012,6,19,1
8138,2012-06-19 11:00:00,2,0,1,1,27.06,31.06,69,8.9981,230,2012-06-19,11,2012,6,19,1
8139,2012-06-19 12:00:00,2,0,1,1,28.7,32.575,65,6.0032,292,2012-06-19,12,2012,6,19,1
8140,2012-06-19 13:00:00,2,0,1,1,30.34,34.09,58,8.9981,272,2012-06-19,13,2012,6,19,1
8141,2012-06-19 14:00:00,2,0,1,1,31.16,35.605,58,7.0015,227,2012-06-19,14,2012,6,19,1
8142,2012-06-19 15:00:00,2,0,1,1,31.98,37.12,59,11.0014,259,2012-06-19,15,2012,6,19,1
8143,2012-06-19 16:00:00,2,0,1,1,32.8,37.88,55,15.0013,334,2012-06-19,16,2012,6,19,1
8144,2012-06-19 17:00:00,2,0,1,1,32.8,37.88,55,12.998,811,2012-06-19,17,2012,6,19,1
8145,2012-06-19 18:00:00,2,0,1,1,32.8,37.88,55,11.0014,795,2012-06-19,18,2012,6,19,1
8146,2012-06-19 19:00:00,2,0,1,1,32.8,38.635,59,15.0013,514,2012-06-19,19,2012,6,19,1
8147,2012-06-19 20:00:00,2,0,1,1,32.8,37.88,55,16.9979,458,2012-06-19,20,2012,6,19,1
8148,2012-06-19 21:00:00,2,0,1,1,31.16,35.605,62,11.0014,276,2012-06-19,21,2012,6,19,1
8149,2012-06-19 22:00:00,2,0,1,1,29.52,34.85,79,6.0032,291,2012-06-19,22,2012,6,19,1
8150,2012-06-19 23:00:00,2,0,1,1,29.52,34.85,79,8.9981,125,2012-06-19,23,2012,6,19,1
8151,2012-07-01 00:00:00,3,0,0,1,31.16,36.365,66,0.0,149,2012-07-01,0,2012,7,1,6
8152,2012-07-01 01:00:00,3,0,0,1,30.34,34.85,70,8.9981,93,2012-07-01,1,2012,7,1,6
8153,2012-07-01 02:00:00,3,0,0,1,29.52,34.85,74,6.0032,90,2012-07-01,2,2012,7,1,6
8154,2012-07-01 03:00:00,3,0,0,1,29.52,35.605,84,8.9981,33,2012-07-01,3,2012,7,1,6
8155,2012-07-01 04:00:00,3,0,0,1,28.7,33.335,79,12.998,4,2012-07-01,4,2012,7,1,6
8156,2012-07-01 05:00:00,3,0,0,1,27.88,31.82,79,7.0015,10,2012-07-01,5,2012,7,1,6
8157,2012-07-01 06:00:00,3,0,0,1,28.7,33.335,79,6.0032,27,2012-07-01,6,2012,7,1,6
8158,2012-07-01 07:00:00,3,0,0,1,30.34,34.85,70,0.0,50,2012-07-01,7,2012,7,1,6
8159,2012-07-01 08:00:00,3,0,0,1,31.98,37.12,62,7.0015,142,2012-07-01,8,2012,7,1,6
8160,2012-07-01 09:00:00,3,0,0,1,33.62,39.395,56,0.0,219,2012-07-01,9,2012,7,1,6
8161,2012-07-01 10:00:00,3,0,0,1,35.26,39.395,44,19.9995,366,2012-07-01,10,2012,7,1,6
8162,2012-07-01 11:00:00,3,0,0,1,36.08,40.15,39,15.0013,377,2012-07-01,11,2012,7,1,6
8163,2012-07-01 12:00:00,3,0,0,1,36.9,40.91,37,15.0013,433,2012-07-01,12,2012,7,1,6
8164,2012-07-01 13:00:00,3,0,0,1,37.72,41.665,33,16.9979,420,2012-07-01,13,2012,7,1,6
8165,2012-07-01 14:00:00,3,0,0,1,37.72,41.665,33,16.9979,444,2012-07-01,14,2012,7,1,6
8166,2012-07-01 15:00:00,3,0,0,1,36.9,40.91,37,19.0012,345,2012-07-01,15,2012,7,1,6
8167,2012-07-01 16:00:00,3,0,0,1,37.72,41.665,33,19.9995,313,2012-07-01,16,2012,7,1,6
8168,2012-07-01 17:00:00,3,0,0,1,37.72,40.15,26,19.9995,413,2012-07-01,17,2012,7,1,6
8169,2012-07-01 18:00:00,3,0,0,1,36.08,38.635,32,23.9994,370,2012-07-01,18,2012,7,1,6
8170,2012-07-01 19:00:00,3,0,0,1,34.44,37.12,39,8.9981,382,2012-07-01,19,2012,7,1,6
8171,2012-07-01 20:00:00,3,0,0,1,34.44,37.12,39,8.9981,332,2012-07-01,20,2012,7,1,6
8172,2012-07-01 21:00:00,3,0,0,1,34.44,37.12,39,8.9981,258,2012-07-01,21,2012,7,1,6
8173,2012-07-01 22:00:00,3,0,0,1,33.62,37.12,43,8.9981,151,2012-07-01,22,2012,7,1,6
8174,2012-07-01 23:00:00,3,0,0,3,31.98,35.605,52,11.0014,110,2012-07-01,23,2012,7,1,6
8175,2012-07-02 00:00:00,3,0,1,2,31.16,35.605,58,15.0013,43,2012-07-02,0,2012,7,2,0
8176,2012-07-02 01:00:00,3,0,1,2,31.16,35.605,58,12.998,17,2012-07-02,1,2012,7,2,0
8177,2012-07-02 02:00:00,3,0,1,2,30.34,33.335,51,16.9979,15,2012-07-02,2,2012,7,2,0
8178,2012-07-02 03:00:00,3,0,1,2,29.52,33.335,54,27.9993,5,2012-07-02,3,2012,7,2,0
8179,2012-07-02 04:00:00,3,0,1,2,29.52,33.335,54,19.9995,12,2012-07-02,4,2012,7,2,0
8180,2012-07-02 05:00:00,3,0,1,2,29.52,33.335,51,0.0,40,2012-07-02,5,2012,7,2,0
8181,2012-07-02 06:00:00,3,0,1,1,28.7,32.575,58,7.0015,136,2012-07-02,6,2012,7,2,0
8182,2012-07-02 07:00:00,3,0,1,1,30.34,33.335,51,7.0015,398,2012-07-02,7,2012,7,2,0
8183,2012-07-02 08:00:00,3,0,1,1,31.16,34.85,52,12.998,568,2012-07-02,8,2012,7,2,0
8184,2012-07-02 09:00:00,3,0,1,1,31.98,34.85,46,16.9979,295,2012-07-02,9,2012,7,2,0
8185,2012-07-02 10:00:00,3,0,1,1,32.8,36.365,43,16.9979,174,2012-07-02,10,2012,7,2,0
8186,2012-07-02 11:00:00,3,0,1,1,34.44,36.365,28,19.9995,201,2012-07-02,11,2012,7,2,0
8187,2012-07-02 12:00:00,3,0,1,1,34.44,36.365,32,12.998,257,2012-07-02,12,2012,7,2,0
8188,2012-07-02 13:00:00,3,0,1,1,35.26,37.88,34,15.0013,236,2012-07-02,13,2012,7,2,0
8189,2012-07-02 14:00:00,3,0,1,1,35.26,37.88,34,15.0013,230,2012-07-02,14,2012,7,2,0
8190,2012-07-02 15:00:00,3,0,1,1,34.44,37.12,36,12.998,234,2012-07-02,15,2012,7,2,0
8191,2012-07-02 16:00:00,3,0,1,1,34.44,37.12,36,19.0012,365,2012-07-02,16,2012,7,2,0
8192,2012-07-02 17:00:00,3,0,1,1,34.44,36.365,32,8.9981,747,2012-07-02,17,2012,7,2,0
8193,2012-07-02 18:00:00,3,0,1,1,34.44,36.365,32,11.0014,730,2012-07-02,18,2012,7,2,0
8194,2012-07-02 19:00:00,3,0,1,1,31.98,34.85,43,8.9981,581,2012-07-02,19,2012,7,2,0
8195,2012-07-02 20:00:00,3,0,1,1,31.98,34.85,43,8.9981,395,2012-07-02,20,2012,7,2,0
8196,2012-07-02 21:00:00,3,0,1,1,31.16,34.09,45,8.9981,258,2012-07-02,21,2012,7,2,0
8197,2012-07-02 22:00:00,3,0,1,1,30.34,33.335,51,11.0014,188,2012-07-02,22,2012,7,2,0
8198,2012-07-02 23:00:00,3,0,1,1,30.34,33.335,51,7.0015,102,2012-07-02,23,2012,7,2,0
8199,2012-07-03 00:00:00,3,0,1,1,29.52,33.335,54,0.0,53,2012-07-03,0,2012,7,3,1
8200,2012-07-03 01:00:00,3,0,1,1,29.52,33.335,58,0.0,14,2012-07-03,1,2012,7,3,1
8201,2012-07-03 02:00:00,3,0,1,1,29.52,33.335,58,0.0,10,2012-07-03,2,2012,7,3,1
8202,2012-07-03 03:00:00,3,0,1,1,28.7,32.575,65,8.9981,2,2012-07-03,3,2012,7,3,1
8203,2012-07-03 04:00:00,3,0,1,1,27.88,31.82,65,7.0015,6,2012-07-03,4,2012,7,3,1
8204,2012-07-03 05:00:00,3,0,1,1,28.7,32.575,61,0.0,35,2012-07-03,5,2012,7,3,1
8205,2012-07-03 06:00:00,3,0,1,1,28.7,32.575,65,8.9981,154,2012-07-03,6,2012,7,3,1
8206,2012-07-03 07:00:00,3,0,1,1,30.34,34.09,58,0.0,483,2012-07-03,7,2012,7,3,1
8207,2012-07-03 08:00:00,3,0,1,1,30.34,34.09,62,6.0032,646,2012-07-03,8,2012,7,3,1
8208,2012-07-03 09:00:00,3,0,1,1,32.8,37.12,49,11.0014,272,2012-07-03,9,2012,7,3,1
8209,2012-07-03 10:00:00,3,0,1,1,33.62,37.12,43,15.0013,209,2012-07-03,10,2012,7,3,1
8210,2012-07-03 11:00:00,3,0,1,1,35.26,37.88,34,12.998,217,2012-07-03,11,2012,7,3,1
8211,2012-07-03 12:00:00,3,0,1,1,36.08,37.88,28,12.998,272,2012-07-03,12,2012,7,3,1
8212,2012-07-03 13:00:00,3,0,1,1,36.9,38.635,25,8.9981,283,2012-07-03,13,2012,7,3,1
8213,2012-07-03 14:00:00,3,0,1,1,36.9,38.635,25,12.998,310,2012-07-03,14,2012,7,3,1
8214,2012-07-03 15:00:00,3,0,1,2,36.9,38.635,24,0.0,401,2012-07-03,15,2012,7,3,1
8215,2012-07-03 16:00:00,3,0,1,2,36.9,38.635,24,12.998,527,2012-07-03,16,2012,7,3,1
8216,2012-07-03 17:00:00,3,0,1,2,35.26,37.12,30,11.0014,722,2012-07-03,17,2012,7,3,1
8217,2012-07-03 18:00:00,3,0,1,2,35.26,37.12,30,0.0,627,2012-07-03,18,2012,7,3,1
8218,2012-07-03 19:00:00,3,0,1,2,34.44,37.12,36,8.9981,497,2012-07-03,19,2012,7,3,1
8219,2012-07-03 20:00:00,3,0,1,3,31.16,34.85,55,32.9975,376,2012-07-03,20,2012,7,3,1
8220,2012-07-03 21:00:00,3,0,1,2,28.7,32.575,70,19.0012,196,2012-07-03,21,2012,7,3,1
8221,2012-07-03 22:00:00,3,0,1,1,27.88,31.82,79,12.998,177,2012-07-03,22,2012,7,3,1
8222,2012-07-03 23:00:00,3,0,1,1,27.06,30.305,83,0.0,171,2012-07-03,23,2012,7,3,1
8223,2012-07-04 00:00:00,3,1,0,1,27.88,31.82,79,6.0032,159,2012-07-04,0,2012,7,4,2
8224,2012-07-04 01:00:00,3,1,0,1,27.88,31.82,74,0.0,123,2012-07-04,1,2012,7,4,2
8225,2012-07-04 02:00:00,3,1,0,1,27.06,30.305,83,8.9981,93,2012-07-04,2,2012,7,4,2
8226,2012-07-04 03:00:00,3,1,0,1,27.88,31.82,74,12.998,32,2012-07-04,3,2012,7,4,2
8227,2012-07-04 04:00:00,3,1,0,1,27.88,31.82,69,16.9979,16,2012-07-04,4,2012,7,4,2
8228,2012-07-04 05:00:00,3,1,0,1,27.06,31.06,69,0.0,19,2012-07-04,5,2012,7,4,2
8229,2012-07-04 06:00:00,3,1,0,1,27.06,31.06,69,0.0,32,2012-07-04,6,2012,7,4,2
8230,2012-07-04 07:00:00,3,1,0,1,27.88,31.82,65,0.0,72,2012-07-04,7,2012,7,4,2
8231,2012-07-04 08:00:00,3,1,0,1,28.7,32.575,61,7.0015,153,2012-07-04,8,2012,7,4,2
8232,2012-07-04 09:00:00,3,1,0,1,31.16,34.85,52,0.0,293,2012-07-04,9,2012,7,4,2
8233,2012-07-04 10:00:00,3,1,0,1,32.8,36.365,46,0.0,447,2012-07-04,10,2012,7,4,2
8234,2012-07-04 11:00:00,3,1,0,1,33.62,37.88,46,8.9981,485,2012-07-04,11,2012,7,4,2
8235,2012-07-04 12:00:00,3,1,0,1,35.26,39.395,41,15.0013,494,2012-07-04,12,2012,7,4,2
8236,2012-07-04 13:00:00,3,1,0,1,36.9,40.91,35,0.0,499,2012-07-04,13,2012,7,4,2
8237,2012-07-04 14:00:00,3,1,0,1,36.9,40.91,37,11.0014,547,2012-07-04,14,2012,7,4,2
8238,2012-07-04 15:00:00,3,1,0,1,37.72,42.425,35,19.9995,454,2012-07-04,15,2012,7,4,2
8239,2012-07-04 16:00:00,3,1,0,1,37.72,42.425,35,16.9979,389,2012-07-04,16,2012,7,4,2
8240,2012-07-04 17:00:00,3,1,0,1,37.72,42.425,35,19.9995,414,2012-07-04,17,2012,7,4,2
8241,2012-07-04 18:00:00,3,1,0,1,36.9,42.425,42,12.998,430,2012-07-04,18,2012,7,4,2
8242,2012-07-04 19:00:00,3,1,0,1,35.26,40.15,47,15.0013,432,2012-07-04,19,2012,7,4,2
8243,2012-07-04 20:00:00,3,1,0,1,35.26,40.15,47,15.0013,551,2012-07-04,20,2012,7,4,2
8244,2012-07-04 21:00:00,3,1,0,1,34.44,40.15,53,8.9981,584,2012-07-04,21,2012,7,4,2
8245,2012-07-04 22:00:00,3,1,0,1,33.62,39.395,56,15.0013,502,2012-07-04,22,2012,7,4,2
8246,2012-07-04 23:00:00,3,1,0,2,31.98,34.85,43,6.0032,183,2012-07-04,23,2012,7,4,2
8247,2012-07-05 00:00:00,3,0,1,1,30.34,33.335,51,7.0015,88,2012-07-05,0,2012,7,5,3
8248,2012-07-05 01:00:00,3,0,1,1,30.34,33.335,51,19.0012,30,2012-07-05,1,2012,7,5,3
8249,2012-07-05 02:00:00,3,0,1,1,30.34,33.335,51,0.0,18,2012-07-05,2,2012,7,5,3
8250,2012-07-05 03:00:00,3,0,1,1,29.52,33.335,54,12.998,7,2012-07-05,3,2012,7,5,3
8251,2012-07-05 04:00:00,3,0,1,1,29.52,33.335,58,0.0,7,2012-07-05,4,2012,7,5,3
8252,2012-07-05 05:00:00,3,0,1,1,29.52,34.09,62,0.0,29,2012-07-05,5,2012,7,5,3
8253,2012-07-05 06:00:00,3,0,1,1,29.52,33.335,58,0.0,133,2012-07-05,6,2012,7,5,3
8254,2012-07-05 07:00:00,3,0,1,1,31.16,34.85,55,0.0,343,2012-07-05,7,2012,7,5,3
8255,2012-07-05 08:00:00,3,0,1,1,32.8,37.12,49,8.9981,550,2012-07-05,8,2012,7,5,3
8256,2012-07-05 09:00:00,3,0,1,1,34.44,39.395,49,19.9995,293,2012-07-05,9,2012,7,5,3
8257,2012-07-05 10:00:00,3,0,1,1,35.26,39.395,44,23.9994,186,2012-07-05,10,2012,7,5,3
8258,2012-07-05 11:00:00,3,0,1,1,36.9,40.91,35,19.9995,244,2012-07-05,11,2012,7,5,3
8259,2012-07-05 12:00:00,3,0,1,1,36.9,40.91,35,23.9994,276,2012-07-05,12,2012,7,5,3
8260,2012-07-05 13:00:00,3,0,1,1,37.72,41.665,33,15.0013,310,2012-07-05,13,2012,7,5,3
8261,2012-07-05 14:00:00,3,0,1,1,37.72,41.665,33,22.0028,241,2012-07-05,14,2012,7,5,3
8262,2012-07-05 15:00:00,3,0,1,1,37.72,41.665,33,23.9994,254,2012-07-05,15,2012,7,5,3
8263,2012-07-05 16:00:00,3,0,1,1,37.72,41.665,33,16.9979,433,2012-07-05,16,2012,7,5,3
8264,2012-07-05 17:00:00,3,0,1,1,37.72,42.425,35,11.0014,689,2012-07-05,17,2012,7,5,3
8265,2012-07-05 18:00:00,3,0,1,2,36.9,41.665,39,22.0028,607,2012-07-05,18,2012,7,5,3
8266,2012-07-05 19:00:00,3,0,1,2,36.08,40.15,39,16.9979,503,2012-07-05,19,2012,7,5,3
8267,2012-07-05 20:00:00,3,0,1,2,35.26,39.395,41,15.0013,321,2012-07-05,20,2012,7,5,3
8268,2012-07-05 21:00:00,3,0,1,1,34.44,38.635,47,12.998,323,2012-07-05,21,2012,7,5,3
8269,2012-07-05 22:00:00,3,0,1,1,33.62,40.15,59,8.9981,225,2012-07-05,22,2012,7,5,3
8270,2012-07-05 23:00:00,3,0,1,1,32.8,37.88,55,11.0014,131,2012-07-05,23,2012,7,5,3
8271,2012-07-06 00:00:00,3,0,1,1,31.98,37.12,62,8.9981,102,2012-07-06,0,2012,7,6,4
8272,2012-07-06 01:00:00,3,0,1,1,31.98,36.365,55,15.0013,29,2012-07-06,1,2012,7,6,4
8273,2012-07-06 02:00:00,3,0,1,1,31.16,35.605,62,8.9981,17,2012-07-06,2,2012,7,6,4
8274,2012-07-06 03:00:00,3,0,1,2,30.34,34.85,70,12.998,7,2012-07-06,3,2012,7,6,4
8275,2012-07-06 04:00:00,3,0,1,1,30.34,34.85,66,15.0013,6,2012-07-06,4,2012,7,6,4
8276,2012-07-06 05:00:00,3,0,1,1,30.34,34.85,66,12.998,35,2012-07-06,5,2012,7,6,4
8277,2012-07-06 06:00:00,3,0,1,1,30.34,34.85,66,12.998,131,2012-07-06,6,2012,7,6,4
8278,2012-07-06 07:00:00,3,0,1,1,31.98,34.85,46,8.9981,353,2012-07-06,7,2012,7,6,4
8279,2012-07-06 08:00:00,3,0,1,1,32.8,35.605,41,11.0014,585,2012-07-06,8,2012,7,6,4
8280,2012-07-06 09:00:00,3,0,1,1,33.62,36.365,36,8.9981,304,2012-07-06,9,2012,7,6,4
8281,2012-07-06 10:00:00,3,0,1,1,35.26,37.12,30,0.0,210,2012-07-06,10,2012,7,6,4
8282,2012-07-06 11:00:00,3,0,1,1,34.44,36.365,32,6.0032,233,2012-07-06,11,2012,7,6,4
